,mean_fit_time,mean_score_time,mean_test_score,param_C,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
0,0.013856649398803711,0.0016045331954956054,0.7532967032967033,1,{'C': 1},1,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.6153846153846154,0.0002989100993061806,5.385236081547138e-05,0.10558747048508736,subgenre-theme,novela histórica,other,1000.0,3gram_chars,zscore,8,,,
1,0.013955521583557128,0.0016123056411743164,0.7532967032967033,10,{'C': 10},1,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.6153846153846154,0.00038386213178305073,3.976936961871904e-05,0.10558747048508736,subgenre-theme,novela histórica,other,1000.0,3gram_chars,zscore,8,,,
2,0.014007806777954102,0.001616048812866211,0.7532967032967033,100,{'C': 100},1,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.6153846153846154,0.00042720572566161733,3.435855760186586e-05,0.10558747048508736,subgenre-theme,novela histórica,other,1000.0,3gram_chars,zscore,8,,,
3,0.013936591148376466,0.0016027927398681641,0.7532967032967033,1000,{'C': 1000},1,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.6153846153846154,0.0003849921329060901,3.274437675346849e-05,0.10558747048508736,subgenre-theme,novela histórica,other,1000.0,3gram_chars,zscore,8,,,
0,0.013990139961242676,0.001637721061706543,0.7967032967032968,1,{'C': 1},1,0.9285714285714286,0.8571428571428571,1.0,0.6428571428571429,0.6923076923076923,1.0,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.00016433480118778655,6.854643613521753e-05,0.13978091091127776,subgenre-theme,novela histórica,other,1000.0,3gram_chars,zscore,9,,,
1,0.014064908027648926,0.0016532182693481446,0.7967032967032968,10,{'C': 10},1,0.9285714285714286,0.8571428571428571,1.0,0.6428571428571429,0.6923076923076923,1.0,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.00016100441246159354,8.102741962878103e-05,0.13978091091127776,subgenre-theme,novela histórica,other,1000.0,3gram_chars,zscore,9,,,
2,0.013999462127685547,0.0016217708587646484,0.7967032967032968,100,{'C': 100},1,0.9285714285714286,0.8571428571428571,1.0,0.6428571428571429,0.6923076923076923,1.0,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.0001452216548544305,5.906420794275484e-05,0.13978091091127776,subgenre-theme,novela histórica,other,1000.0,3gram_chars,zscore,9,,,
3,0.013985657691955566,0.0016278505325317382,0.7967032967032968,1000,{'C': 1000},1,0.9285714285714286,0.8571428571428571,1.0,0.6428571428571429,0.6923076923076923,1.0,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.00013258921922572423,5.3969883271433605e-05,0.13978091091127776,subgenre-theme,novela histórica,other,1000.0,3gram_chars,zscore,9,,,
0,0.07773814201354981,0.008788251876831054,0.5697802197802199,1,{'C': 1},4,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0008224425474312208,0.0002773918190397673,0.1414138844974423,subgenre-theme,novela histórica,other,5000.0,word,tfidf,0,,,
1,0.06973934173583984,0.007819485664367676,0.7456043956043955,10,{'C': 10},3,0.7142857142857143,0.9285714285714286,0.7857142857142857,0.6428571428571429,0.9230769230769231,0.6153846153846154,0.8461538461538461,0.6153846153846154,0.5384615384615384,0.8461538461538461,0.0009770442300211354,0.00025330497025458304,0.13234916841045788,subgenre-theme,novela histórica,other,5000.0,word,tfidf,0,,,
2,0.05843441486358643,0.006368064880371093,0.7615384615384615,100,{'C': 100},2,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5384615384615384,0.6153846153846154,0.9230769230769231,0.0020226084569230415,0.00028242946938805105,0.12030834273332913,subgenre-theme,novela histórica,other,5000.0,word,tfidf,0,,,
3,0.06910152435302734,0.005877208709716797,0.798901098901099,1000,{'C': 1000},1,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.0014614465671902162,0.00026422890668735506,0.08220485366709909,subgenre-theme,novela histórica,other,5000.0,word,tfidf,0,,,
0,0.0783726692199707,0.008686542510986328,0.5697802197802199,1,{'C': 1},4,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.7857142857142857,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0007510160022269396,0.0003309470081423496,0.13775876946819265,subgenre-theme,novela histórica,other,5000.0,word,tfidf,1,,,
1,0.0663792610168457,0.007187056541442871,0.7703296703296703,10,{'C': 10},3,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.8461538461538461,0.0014465268866221523,0.0002594595825750918,0.07200947219958626,subgenre-theme,novela histórica,other,5000.0,word,tfidf,1,,,
2,0.05483589172363281,0.005740690231323242,0.8219780219780219,100,{'C': 100},1,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.0021014611225507467,0.00021534036280616376,0.06403869135970754,subgenre-theme,novela histórica,other,5000.0,word,tfidf,1,,,
3,0.06820871829986572,0.005574607849121093,0.798901098901099,1000,{'C': 1000},2,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.9230769230769231,0.0013486505369792621,0.0002456105117340551,0.06626291618321466,subgenre-theme,novela histórica,other,5000.0,word,tfidf,1,,,
0,0.07845103740692139,0.00882096290588379,0.576923076923077,1,{'C': 1},4,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.000492470819923462,0.00034439277466177944,0.15007143168953474,subgenre-theme,novela histórica,other,5000.0,word,tfidf,2,,,
1,0.06857423782348633,0.007608532905578613,0.7604395604395604,10,{'C': 10},3,0.6428571428571429,1.0,0.7857142857142857,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.0011479395949331925,0.00024838944290278255,0.10912370103585356,subgenre-theme,novela histórica,other,5000.0,word,tfidf,2,,,
2,0.05544888973236084,0.005991625785827637,0.8131868131868132,100,{'C': 100},2,0.6428571428571429,0.9285714285714286,1.0,0.7142857142857143,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.6153846153846154,0.7692307692307693,0.7692307692307693,0.0020175714346733894,0.0003952620103655735,0.12459328834856827,subgenre-theme,novela histórica,other,5000.0,word,tfidf,2,,,
3,0.0690657615661621,0.005821514129638672,0.8208791208791208,1000,{'C': 1000},1,0.7142857142857143,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.0011787112366790445,0.00023929971473534881,0.08102113666446928,subgenre-theme,novela histórica,other,5000.0,word,tfidf,2,,,
0,0.07818124294281006,0.008768773078918457,0.5840659340659341,1,{'C': 1},4,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0007178537586434738,0.00028635662318140566,0.15466910974866827,subgenre-theme,novela histórica,other,5000.0,word,tfidf,3,,,
1,0.07045848369598388,0.007781386375427246,0.7758241758241758,10,{'C': 10},1,0.6428571428571429,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5384615384615384,0.8461538461538461,0.6923076923076923,0.0014376725764756104,0.0002761474122436601,0.11597962752451203,subgenre-theme,novela histórica,other,5000.0,word,tfidf,3,,,
2,0.05945839881896973,0.006445455551147461,0.767032967032967,100,{'C': 100},2,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.6153846153846154,0.5384615384615384,0.7692307692307693,0.6923076923076923,0.001508980838293243,0.0003897916396389819,0.12197802197802199,subgenre-theme,novela histórica,other,5000.0,word,tfidf,3,,,
3,0.07184219360351562,0.006256484985351562,0.7373626373626374,1000,{'C': 1000},3,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.6428571428571429,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.0012072598306011263,0.0003457492638034319,0.1242487386822204,subgenre-theme,novela histórica,other,5000.0,word,tfidf,3,,,
0,0.0784071683883667,0.008763933181762695,0.5840659340659341,1,{'C': 1},4,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0007435600116933541,0.00027970570644351376,0.15466910974866827,subgenre-theme,novela histórica,other,5000.0,word,tfidf,4,,,
1,0.068680739402771,0.007595419883728027,0.7461538461538461,10,{'C': 10},2,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.6923076923076923,0.5384615384615384,0.8461538461538461,0.0013327449013394626,0.00034424613336564696,0.10786037569399458,subgenre-theme,novela histórica,other,5000.0,word,tfidf,4,,,
2,0.05720853805541992,0.006069684028625488,0.7620879120879122,100,{'C': 100},1,0.6428571428571429,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.8461538461538461,0.0024444454129502685,0.00033773215696195855,0.09711606462606011,subgenre-theme,novela histórica,other,5000.0,word,tfidf,4,,,
3,0.06873128414154053,0.005701184272766113,0.7412087912087912,1000,{'C': 1000},3,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.0008760649824650577,0.00023859899966079955,0.09508669989816901,subgenre-theme,novela histórica,other,5000.0,word,tfidf,4,,,
0,0.078090238571167,0.008827805519104004,0.5554945054945055,1,{'C': 1},4,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.5714285714285714,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0012101185238189284,0.0002797017445282809,0.1251602040648712,subgenre-theme,novela histórica,other,5000.0,word,tfidf,5,,,
1,0.06897640228271484,0.007838726043701172,0.7175824175824175,10,{'C': 10},3,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.6153846153846154,0.0010264412716363264,0.0002889860375603424,0.09890720371878943,subgenre-theme,novela histórica,other,5000.0,word,tfidf,5,,,
2,0.058814477920532224,0.00648646354675293,0.778021978021978,100,{'C': 100},2,0.7142857142857143,0.6428571428571429,0.8571428571428571,0.6428571428571429,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.0018491683416869008,0.0003080426686499301,0.10054194411421008,subgenre-theme,novela histórica,other,5000.0,word,tfidf,5,,,
3,0.07044775485992431,0.005967473983764649,0.7840659340659341,1000,{'C': 1000},1,0.7142857142857143,0.7142857142857143,0.9285714285714286,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.8461538461538461,0.0011125246276423183,0.0002528222854405794,0.08920918106198775,subgenre-theme,novela histórica,other,5000.0,word,tfidf,5,,,
0,0.07887523174285889,0.008960390090942382,0.5697802197802199,1,{'C': 1},4,0.6428571428571429,0.9285714285714286,0.6428571428571429,0.7142857142857143,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0013577112655484744,0.00030610968326876513,0.15185226774221017,subgenre-theme,novela histórica,other,5000.0,word,tfidf,6,,,
1,0.06733605861663819,0.007513022422790528,0.7527472527472527,10,{'C': 10},3,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.0010614801572698396,0.00024344781950490398,0.10699482588692821,subgenre-theme,novela histórica,other,5000.0,word,tfidf,6,,,
2,0.055711793899536136,0.00599217414855957,0.8417582417582418,100,{'C': 100},1,0.8571428571428571,1.0,0.9285714285714286,0.7857142857142857,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.0018046214401754815,0.00017472428750585462,0.08686880955591944,subgenre-theme,novela histórica,other,5000.0,word,tfidf,6,,,
3,0.06835858821868897,0.005713796615600586,0.8203296703296703,1000,{'C': 1000},2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.6923076923076923,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.0018573808216124335,0.00023912252454548024,0.06226271221758081,subgenre-theme,novela histórica,other,5000.0,word,tfidf,6,,,
0,0.07756896018981933,0.008823728561401368,0.5412087912087913,1,{'C': 1},4,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0009107853650967338,0.0002761664100059192,0.0995173110865291,subgenre-theme,novela histórica,other,5000.0,word,tfidf,7,,,
1,0.06939449310302734,0.007889223098754884,0.7324175824175824,10,{'C': 10},2,0.6428571428571429,0.6428571428571429,0.7857142857142857,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.0012194897546338307,0.0003984502024622075,0.0865641859550564,subgenre-theme,novela histórica,other,5000.0,word,tfidf,7,,,
2,0.05921850204467773,0.0064728021621704105,0.7104395604395606,100,{'C': 100},3,0.5,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.0029037697164497707,0.0003710816870014668,0.08991704102333965,subgenre-theme,novela histórica,other,5000.0,word,tfidf,7,,,
3,0.07048585414886474,0.00605618953704834,0.7769230769230769,1000,{'C': 1000},1,0.5,0.8571428571428571,0.9285714285714286,0.7142857142857143,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.0008979842791451519,0.00030124640338725624,0.12464658407427902,subgenre-theme,novela histórica,other,5000.0,word,tfidf,7,,,
0,0.07850232124328613,0.00880882740020752,0.5412087912087913,1,{'C': 1},4,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0005613340130057353,0.0002714383000046327,0.13056244616561896,subgenre-theme,novela histórica,other,5000.0,word,tfidf,8,,,
1,0.06852555274963379,0.0076310157775878905,0.739010989010989,10,{'C': 10},3,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.5,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.0014754645675875244,0.00024063484077720262,0.10350254216566014,subgenre-theme,novela histórica,other,5000.0,word,tfidf,8,,,
2,0.058000493049621585,0.006168055534362793,0.7769230769230769,100,{'C': 100},1,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.0022825575973416234,0.00037049130336394554,0.08072249526244817,subgenre-theme,novela histórica,other,5000.0,word,tfidf,8,,,
3,0.06983826160430909,0.005888581275939941,0.7697802197802198,1000,{'C': 1000},2,0.7142857142857143,0.6428571428571429,0.8571428571428571,0.7142857142857143,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.0010673146645659986,0.00020851190545701095,0.08076923076923076,subgenre-theme,novela histórica,other,5000.0,word,tfidf,8,,,
0,0.07764551639556885,0.00885303020477295,0.5340659340659342,1,{'C': 1},4,0.7142857142857143,0.6428571428571429,0.5,0.7142857142857143,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0005966520708822738,0.00025467490615829584,0.10464977733674756,subgenre-theme,novela histórica,other,5000.0,word,tfidf,9,,,
