,mean_fit_time,mean_score_time,mean_test_score,param_max_features,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
1,0.1402372121810913,0.0087599515914917,0.8294117647058823,log2,{'max_features': 'log2'},1,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.0008082319729847007,0.00010076035429207166,0.06681068642117971,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,3,,,
0,0.1510239601135254,0.008762454986572266,0.8,sqrt,{'max_features': 'sqrt'},1,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.7058823529411765,1.0,0.7058823529411765,0.5882352941176471,0.7058823529411765,0.0012500339588339703,5.698854417275598e-05,0.11823383083671635,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,4,,,
1,0.14092962741851806,0.00888667106628418,0.7647058823529411,log2,{'max_features': 'log2'},2,0.8823529411764706,0.7058823529411765,0.5882352941176471,0.9411764705882353,0.7647058823529411,0.5882352941176471,0.9411764705882353,0.7058823529411765,0.7058823529411765,0.8235294117647058,0.0009771620821449653,0.0003189198563870893,0.12338927625531192,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,4,,,
0,0.15028891563415528,0.008785891532897949,0.7411764705882353,sqrt,{'max_features': 'sqrt'},2,0.8823529411764706,0.7647058823529411,0.6470588235294118,0.8823529411764706,0.8235294117647058,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.6470588235294118,0.7647058823529411,0.0006781227048818874,4.5669456897087756e-05,0.09188529030478415,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,5,,,
1,0.14034874439239503,0.008887052536010742,0.8,log2,{'max_features': 'log2'},1,1.0,0.6470588235294118,0.7647058823529411,0.8823529411764706,1.0,0.5882352941176471,0.8823529411764706,0.7058823529411765,0.5882352941176471,0.9411764705882353,0.0007535772411929567,0.0003202385778432901,0.15384349212496493,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,5,,,
0,0.1508427858352661,0.00889573097229004,0.788235294117647,sqrt,{'max_features': 'sqrt'},2,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.0014548808620467781,0.0003475018994625513,0.07058823529411763,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,6,,,
1,0.14085447788238525,0.008760404586791993,0.8058823529411765,log2,{'max_features': 'log2'},1,1.0,0.6470588235294118,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0012664659475430259,3.223271056162944e-05,0.08339674634563427,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,6,,,
0,0.150592041015625,0.008808732032775879,0.7705882352941176,sqrt,{'max_features': 'sqrt'},2,0.8235294117647058,0.6470588235294118,0.8235294117647058,1.0,0.7647058823529411,0.5882352941176471,0.7058823529411765,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.0008464002191658083,0.00010333525777477402,0.10989142171923177,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,7,,,
1,0.1407480001449585,0.00892949104309082,0.788235294117647,log2,{'max_features': 'log2'},1,0.7647058823529411,0.7058823529411765,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.6470588235294118,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.0009229556766306944,0.00044372884911582844,0.0753308733815629,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,7,,,
0,0.150057053565979,0.008729696273803711,0.7764705882352941,sqrt,{'max_features': 'sqrt'},2,0.9411764705882353,0.5882352941176471,0.7058823529411765,0.8823529411764706,0.7647058823529411,0.7058823529411765,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.0006747764430146732,6.692252804504945e-05,0.0941176470588235,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,8,,,
1,0.140151309967041,0.008744502067565918,0.7823529411764707,log2,{'max_features': 'log2'},1,0.8235294117647058,0.6470588235294118,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.0006458686241702609,3.3353123137327196e-05,0.07463869141440892,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,8,,,
0,0.15067579746246337,0.008792638778686523,0.7823529411764705,sqrt,{'max_features': 'sqrt'},1,0.8823529411764706,0.5882352941176471,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.7058823529411765,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.0006393543988171954,6.099742602384291e-05,0.08744746321952061,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,9,,,
1,0.14026265144348143,0.00896143913269043,0.7352941176470588,log2,{'max_features': 'log2'},2,0.8235294117647058,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.5882352941176471,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.7058823529411765,0.0007086251146307712,0.0003361121086905603,0.0755601916392066,subgenre-current,novela romántica,other,100.0,3gram_words,zscore,9,,,
0,0.1509784460067749,0.0087843656539917,0.8294117647058824,sqrt,{'max_features': 'sqrt'},1,0.7058823529411765,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.8235294117647058,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.0013178850371455572,7.34527401687068e-05,0.07180326832784531,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,0,,,
1,0.1405733585357666,0.008796358108520507,0.8,log2,{'max_features': 'log2'},2,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.9411764705882353,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.7058823529411765,0.8235294117647058,0.0008339073647450829,4.769399055408848e-05,0.07058823529411763,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,0,,,
0,0.1513962745666504,0.008774566650390624,0.8058823529411765,sqrt,{'max_features': 'sqrt'},1,0.8235294117647058,0.8823529411764706,0.7058823529411765,0.8235294117647058,0.8235294117647058,0.9411764705882353,0.6470588235294118,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.0010731886271174698,6.584686082614556e-05,0.07913896498278651,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,1,,,
1,0.14044525623321533,0.008852982521057129,0.7705882352941176,log2,{'max_features': 'log2'},2,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.9411764705882353,0.5882352941176471,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.0005873315222144785,0.0002861465270897903,0.08086898285216189,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,1,,,
0,0.15161502361297607,0.008840060234069825,0.8117647058823529,sqrt,{'max_features': 'sqrt'},1,0.7647058823529411,0.9411764705882353,0.6470588235294118,0.8823529411764706,1.0,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.6470588235294118,0.0016786294529479262,0.00013744922895695603,0.11098801331831297,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,2,,,
1,0.14092564582824707,0.008985781669616699,0.8058823529411765,log2,{'max_features': 'log2'},2,0.8235294117647058,0.9411764705882353,0.7058823529411765,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.0010596719401978832,0.00034374843886831225,0.0791389649827865,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,2,,,
0,0.15097272396087646,0.008782124519348145,0.8176470588235294,sqrt,{'max_features': 'sqrt'},1,0.7647058823529411,1.0,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.8823529411764706,0.7058823529411765,0.8235294117647058,0.0007742158795318449,5.5295580725287524e-05,0.08086898285216189,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,3,,,
1,0.14063150882720948,0.00881352424621582,0.8117647058823529,log2,{'max_features': 'log2'},2,0.8823529411764706,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.000730767242531356,5.897081976808102e-05,0.07347056468703995,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,3,,,
0,0.1514941930770874,0.008768558502197266,0.8117647058823529,sqrt,{'max_features': 'sqrt'},1,0.7647058823529411,1.0,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.0006776053582981653,6.160488802786366e-05,0.06859943405700356,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,4,,,
1,0.1411799430847168,0.008786273002624512,0.8117647058823529,log2,{'max_features': 'log2'},1,0.9411764705882353,0.9411764705882353,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.0011757370783289536,5.3796451409091426e-05,0.07803823036130351,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,4,,,
0,0.15110793113708496,0.008775043487548827,0.7941176470588236,sqrt,{'max_features': 'sqrt'},2,0.8235294117647058,1.0,0.7647058823529411,0.7058823529411765,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.0012496223013104969,7.471034013539451e-05,0.09207338730881486,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,5,,,
1,0.14100520610809325,0.008794045448303223,0.8058823529411765,log2,{'max_features': 'log2'},1,0.8235294117647058,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.0010426439352057156,2.7289388897575983e-05,0.059116915418358174,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,5,,,
0,0.1506662130355835,0.008900094032287597,0.8058823529411765,sqrt,{'max_features': 'sqrt'},2,0.7647058823529411,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.6470588235294118,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.0008882838496726042,0.00023826935508973829,0.07913896498278652,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,6,,,
1,0.14057765007019044,0.00879819393157959,0.8176470588235295,log2,{'max_features': 'log2'},1,0.8235294117647058,0.9411764705882353,0.7058823529411765,0.8823529411764706,0.7058823529411765,0.8823529411764706,0.7058823529411765,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.0007924979071424007,6.306944765434763e-05,0.0850401899694174,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,6,,,
0,0.15177569389343262,0.008837652206420899,0.7941176470588236,sqrt,{'max_features': 'sqrt'},2,0.8235294117647058,0.9411764705882353,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.9411764705882353,0.7647058823529411,0.7058823529411765,0.0011302224189816221,0.00012067748035456664,0.09207338730881486,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,7,,,
1,0.14046578407287597,0.008931422233581543,0.8058823529411765,log2,{'max_features': 'log2'},1,0.7058823529411765,0.9411764705882353,0.8235294117647058,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.9411764705882353,0.7058823529411765,0.7647058823529411,0.0008362480039022579,0.0003210496719745164,0.08744746321952061,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,7,,,
0,0.15138213634490966,0.008820486068725587,0.8058823529411765,sqrt,{'max_features': 'sqrt'},1,0.8235294117647058,0.9411764705882353,0.7058823529411765,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.6470588235294118,0.8823529411764706,0.6470588235294118,0.8235294117647058,0.0014663267360772241,0.00027998030449570457,0.09860620361317768,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,8,,,
1,0.14145405292510987,0.008812904357910156,0.7882352941176471,log2,{'max_features': 'log2'},2,0.7058823529411765,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.6470588235294118,0.7647058823529411,0.0012684505312657395,7.235161309623234e-05,0.08401680504168056,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,8,,,
0,0.15131397247314454,0.008848047256469727,0.8176470588235294,sqrt,{'max_features': 'sqrt'},1,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.9411764705882353,0.8235294117647058,0.7647058823529411,0.0005542114391264883,0.000268180424497095,0.08086898285216189,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,9,,,
1,0.14207742214202881,0.009372687339782715,0.7941176470588235,log2,{'max_features': 'log2'},2,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.5882352941176471,0.9411764705882353,0.8235294117647058,0.7647058823529411,0.002964089379393176,0.0017460057113318846,0.08823529411764705,subgenre-current,novela romántica,other,100.0,3gram_chars,tfidf,9,,,
0,0.15140292644500733,0.008885884284973144,0.8352941176470587,sqrt,{'max_features': 'sqrt'},2,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.7058823529411765,0.8823529411764706,0.0014806750263962358,0.0002623478234528633,0.057635052771368885,subgenre-current,novela romántica,other,100.0,3gram_chars,zscore,0,,,
1,0.14037489891052246,0.008976435661315918,0.8352941176470589,log2,{'max_features': 'log2'},1,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.9411764705882353,0.7058823529411765,0.8235294117647058,0.0008388248649466768,0.0003515129631164086,0.06335488008393533,subgenre-current,novela romántica,other,100.0,3gram_chars,zscore,0,,,
0,0.15128982067108154,0.008879637718200684,0.8176470588235294,sqrt,{'max_features': 'sqrt'},1,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.6470588235294118,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.0018199268110099581,0.0003413341709612574,0.08086898285216187,subgenre-current,novela romántica,other,100.0,3gram_chars,zscore,1,,,
1,0.14002912044525145,0.008881545066833496,0.8117647058823529,log2,{'max_features': 'log2'},2,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.6470588235294118,0.7647058823529411,0.8235294117647058,0.6470588235294118,0.000856096654139303,0.00022506967564341033,0.10120382667108971,subgenre-current,novela romántica,other,100.0,3gram_chars,zscore,1,,,
0,0.15055112838745116,0.008796143531799316,0.8294117647058823,sqrt,{'max_features': 'sqrt'},1,0.7647058823529411,0.9411764705882353,0.7058823529411765,0.8823529411764706,0.8823529411764706,0.7058823529411765,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.0008474973903107799,8.791512067352742e-05,0.0764705882352941,subgenre-current,novela romántica,other,100.0,3gram_chars,zscore,2,,,
1,0.14549596309661866,0.009403181076049805,0.8235294117647058,log2,{'max_features': 'log2'},2,0.7647058823529411,1.0,0.7058823529411765,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.7058823529411765,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.01150908411984684,0.0013214025121356986,0.10188534162169864,subgenre-current,novela romántica,other,100.0,3gram_chars,zscore,2,,,
0,0.15107221603393556,0.008849620819091797,0.8235294117647058,sqrt,{'max_features': 'sqrt'},1,0.7647058823529411,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.000946242028082105,0.00021885207475842106,0.06960093862470139,subgenre-current,novela romántica,other,100.0,3gram_chars,zscore,3,,,
1,0.14199869632720946,0.008884048461914063,0.8058823529411765,log2,{'max_features': 'log2'},2,0.8823529411764706,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.0030037087075415196,0.0002325366009969205,0.06984907110022304,subgenre-current,novela romántica,other,100.0,3gram_chars,zscore,3,,,
0,0.15134210586547853,0.00885932445526123,0.8235294117647058,sqrt,{'max_features': 'sqrt'},1,0.8823529411764706,0.9411764705882353,0.6470588235294118,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.9411764705882353,0.9411764705882353,0.7058823529411765,0.7647058823529411,0.0009159120407111187,0.00029845309821183635,0.10188534162169864,subgenre-current,novela romántica,other,100.0,3gram_chars,zscore,4,,,
