,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,idno,y_true,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
1425,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0085,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1426,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0086,other,other,other,other,other,other,other,other,other,other,other
1427,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0088,other,other,other,other,other,other,other,other,other,other,other
1428,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0089,other,other,other,other,other,other,other,other,other,other,other
1429,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0090,other,other,other,other,other,other,novela romántica,other,other,other,other
1430,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0092,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1431,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0096,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1432,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0098,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1433,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0099,other,other,other,other,other,other,other,other,other,other,other
1434,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0102,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1435,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0104,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1436,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0108,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1437,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0109,other,other,other,other,other,other,other,other,other,other,other
1438,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0110,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1439,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0111,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1440,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0113,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1441,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0114,other,other,other,other,other,other,other,other,other,other,other
1442,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0115,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1443,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0117,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1444,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0118,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,other,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1445,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0119,other,other,other,other,other,other,other,other,other,other,other
1446,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0120,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1447,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0121,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1448,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0122,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1449,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0124,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1450,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0125,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1451,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0126,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1452,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0127,other,other,other,other,other,other,other,other,other,other,other
1453,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0131,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1454,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0133,other,other,other,other,other,other,other,other,other,other,other
1455,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0135,other,other,other,other,other,other,novela romántica,other,other,other,other
1456,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0136,other,other,other,other,other,other,other,other,other,other,other
1457,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0138,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1458,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0140,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1459,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0141,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1460,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0142,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1461,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0143,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1462,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0144,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1463,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0146,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
1464,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0148,other,other,other,other,other,other,other,other,other,other,other
1465,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,8,nh0149,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
