,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,idno,y_true,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
1886,subgenre-theme,novela sentimental,other,400,3gram_words,tf,4,nh0251,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1887,subgenre-theme,novela sentimental,other,400,3gram_words,tf,4,nh0252,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1888,subgenre-theme,novela sentimental,other,400,3gram_words,tf,4,nh0254,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1889,subgenre-theme,novela sentimental,other,400,3gram_words,tf,4,nh0256,other,other,other,other,other,other,other,other,other,other,other
1890,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0001,other,other,other,other,other,other,other,other,other,other,other
1891,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0002,other,other,other,other,other,other,other,other,other,other,other
1892,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0003,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1893,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0004,other,other,other,other,other,other,other,other,other,other,other
1894,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0006,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1895,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0009,other,other,other,other,other,other,other,other,other,other,other
1896,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0010,other,other,other,other,other,other,other,other,other,other,other
1897,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0013,novela sentimental,other,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1898,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0014,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1899,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0018,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1900,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0019,other,other,other,other,other,other,other,other,other,other,other
1901,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0021,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1902,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0026,other,other,novela sentimental,other,other,other,other,other,other,other,other
1903,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0028,other,other,novela sentimental,other,other,other,other,other,other,other,other
1904,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0029,other,other,novela sentimental,other,other,other,other,other,other,other,other
1905,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0031,other,other,other,other,other,other,other,other,other,other,other
1906,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0032,other,other,novela sentimental,other,other,other,other,other,other,other,other
1907,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0033,other,other,novela sentimental,other,other,other,other,other,other,other,other
1908,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0034,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1909,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0043,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1910,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0045,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1911,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0047,other,other,other,other,other,other,other,other,other,other,other
1912,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0049,other,other,other,other,other,other,other,other,other,other,other
1913,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0052,other,other,other,novela sentimental,other,other,other,other,other,other,other
1914,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0053,other,other,other,other,other,other,other,other,other,other,other
1915,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0056,other,other,other,other,other,other,other,other,other,other,other
1916,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0058,other,other,other,other,other,other,other,other,other,other,other
1917,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0060,other,other,other,other,novela sentimental,other,other,other,other,other,other
1918,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0061,other,other,other,other,other,other,other,other,other,other,other
1919,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0068,novela sentimental,novela sentimental,other,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1920,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0071,other,other,other,other,novela sentimental,other,other,other,other,other,other
1921,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0072,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1922,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0076,novela sentimental,novela sentimental,novela sentimental,other,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1923,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0080,other,other,other,other,other,other,other,other,other,other,other
1924,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0082,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1925,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0083,other,other,other,other,other,other,other,other,other,other,other
1926,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0084,other,other,other,other,other,other,other,other,other,other,other
1927,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0087,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1928,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0089,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1929,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0090,other,other,other,other,other,other,other,other,other,other,other
1930,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0092,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1931,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0095,other,other,other,other,other,other,other,other,other,other,other
1932,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0096,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1933,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0098,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1934,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0099,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1935,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0102,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1936,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0104,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1937,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0106,other,other,other,other,other,other,other,other,other,other,other
1938,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0107,other,other,other,other,other,other,other,other,other,other,other
1939,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0112,other,other,other,other,other,other,other,other,other,other,other
1940,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0115,other,other,other,other,other,other,other,other,other,other,other
1941,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0119,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
1942,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0120,other,other,other,other,other,other,novela sentimental,other,other,other,other
1943,subgenre-theme,novela sentimental,other,400,3gram_words,tf,5,nh0122,other,other,other,other,other,other,other,other,other,other,other
